violencia		f: violence;
oración		f: clause; oration; prayer; sentence;
morder	mordiendo	mordido	muerde	mordé	morded	muerdo	muerdes	mordés	muerde	mordemos	mordéis	muerden	muerda	muerdas	mordás	muerda	mordamos	mordáis	muerdan	mordía	mordías	mordía	mordíamos	mordíais	mordían	mordiera	mordieras	mordiera	mordiéramos	mordierais	mordieran	morderé	morderás	morderá	morderemos	morderéis	morderán	mordería	morderías	mordería	morderíamos	morderíais	morderían	mordí	mordiste	mordistes	mordió	mordimos	mordisteis	mordieron	mordiese	mordieses	mordiese	mordiésemos	mordieseis	mordiesen	mordiere	mordieres	mordiere	mordiéremos	mordiereis	mordieren	v: to bite, to nip; to corrode(i.e., acid on metal); to criticize, to run down, to gossip about, to find fault with; to gnaw; to grasp, to clutch; to wear away, to wear down;
coherencia		f: coherence;
surtido		adj: assorted;
Isidro		prop: male given name, variant of Isidoro, cognate to English Isidore;
erre		f: Name of the letter r;
doctrina		f: doctrine;
armado		adj: armed;
nanotecnología		f: nanotechnology;
armada		f: fleet; navy;
quejarse		v: to complain; to groan or moan; to quarrel;
electrocirugía		f: {surgery} electrosurgery;
fibrilar	fibrilando	fibrilado	fibrila	fibrilá	fibrilad	fibrilo	fibrilas	fibrilás	fibrila	fibrilamos	fibriláis	fibrilan	fibrile	fibriles	fibrilés	fibrile	fibrilemos	fibriléis	fibrilen	fibrilaba	fibrilabas	fibrilaba	fibrilábamos	fibrilabais	fibrilaban	fibrilara	fibrilaras	fibrilara	fibriláramos	fibrilarais	fibrilaran	fibrilaré	fibrilarás	fibrilará	fibrilaremos	fibrilaréis	fibrilarán	fibrilaría	fibrilarías	fibrilaría	fibrilaríamos	fibrilaríais	fibrilarían	fibrilé	fibrilaste	fibrilastes	fibriló	fibrilamos	fibrilasteis	fibrilaron	fibrilase	fibrilases	fibrilase	fibrilásemos	fibrilaseis	fibrilasen	fibrilare	fibrilares	fibrilare	fibriláremos	fibrilareis	fibrilaren	v: to fibrillate;
choque		m: collision, accident;
achaque		m: default, failing; {informal} period; menstruation; sickness, malady; subject, issue, topic;
zigoto		m: zygote;
psicoterapia		f: psychotherapy;
alzamiento		m: lifting; raise, increase; uprising, revolt;
boruga		f: {Dominican Republic} A fermented milk drink similar to yogurt;
reunión		f: meeting;
attogramo		m: attogram;
lentejuela		f: spangle; sequin;
batalla		f: battle;
efectuar	efectuando	efectuado	efectúa	efectuá	efectuad	efectúo	efectúas	efectuás	efectúa	efectuamos	efectuáis	efectúan	efectúe	efectúes	efectués	efectúe	efectuemos	efectuéis	efectúen	efectuaba	efectuabas	efectuaba	efectuábamos	efectuabais	efectuaban	efectuara	efectuaras	efectuara	efectuáramos	efectuarais	efectuaran	efectuaré	efectuarás	efectuará	efectuaremos	efectuaréis	efectuarán	efectuaría	efectuarías	efectuaría	efectuaríamos	efectuaríais	efectuarían	efectué	efectuaste	efectuastes	efectuó	efectuamos	efectuasteis	efectuaron	efectuase	efectuases	efectuase	efectuásemos	efectuaseis	efectuasen	efectuare	efectuares	efectuare	efectuáremos	efectuareis	efectuaren	v: to carry out;
valientemente		adv: valiantly;
indiana		f: (textile) printed calico;
Z		letter: The 27th letter of the Spanish alphabet;
gregario		m: {cycling} domestique; adj: gregarious, sociable ;
fracasado		m: loser, failure, flop; adj: failed, unsuccessful;
fracasada		f: feminine form of fracasado;
isleño		m: islander; adj: insular (of, relating to, or from an island);
sobrellenar	sobrellenando	sobrellenado	sobrellena	sobrellená	sobrellenad	sobrelleno	sobrellenas	sobrellenás	sobrellena	sobrellenamos	sobrellenáis	sobrellenan	sobrellene	sobrellenes	sobrellenés	sobrellene	sobrellenemos	sobrellenéis	sobrellenen	sobrellenaba	sobrellenabas	sobrellenaba	sobrellenábamos	sobrellenabais	sobrellenaban	sobrellenara	sobrellenaras	sobrellenara	sobrellenáramos	sobrellenarais	sobrellenaran	sobrellenaré	sobrellenarás	sobrellenará	sobrellenaremos	sobrellenaréis	sobrellenarán	sobrellenaría	sobrellenarías	sobrellenaría	sobrellenaríamos	sobrellenaríais	sobrellenarían	sobrellené	sobrellenaste	sobrellenastes	sobrellenó	sobrellenamos	sobrellenasteis	sobrellenaron	sobrellenase	sobrellenases	sobrellenase	sobrellenásemos	sobrellenaseis	sobrellenasen	sobrellenare	sobrellenares	sobrellenare	sobrellenáremos	sobrellenareis	sobrellenaren	v: to overfill;
isleña		f: feminine form of isleño;
atenuar	atenuando	atenuado	atenúa	atenuá	atenuad	atenúo	atenúas	atenuás	atenúa	atenuamos	atenuáis	atenúan	atenúe	atenúes	atenués	atenúe	atenuemos	atenuéis	atenúen	atenuaba	atenuabas	atenuaba	atenuábamos	atenuabais	atenuaban	atenuara	atenuaras	atenuara	atenuáramos	atenuarais	atenuaran	atenuaré	atenuarás	atenuará	atenuaremos	atenuaréis	atenuarán	atenuaría	atenuarías	atenuaría	atenuaríamos	atenuaríais	atenuarían	atenué	atenuaste	atenuastes	atenuó	atenuamos	atenuasteis	atenuaron	atenuase	atenuases	atenuase	atenuásemos	atenuaseis	atenuasen	atenuare	atenuares	atenuare	atenuáremos	atenuareis	atenuaren	v: to attenuate; to extenuate;
antifebril		adj: antipyretic;
bostezo		m: yawn (the action of yawning);
ortopedista		mf: orthopedist;
okupa		mf: {slang,Spain} squatter; squat;
antera		f: {botany} anther;
apartado		m: backroom; booth; pigeon hole; adj: different; {El Salvador,Honduras,Nicaragua} shy, unsociable; remote, isolated;
tarde		adv: late; adj: late; f: afternoon; evening;
vista		f: {legal} trial; sight; view;
chancho		m: {Latin America} pig; adj: {Latin America,figuratively} dirty;
enfilar	enfilando	enfilado	enfila	enfilá	enfilad	enfilo	enfilas	enfilás	enfila	enfilamos	enfiláis	enfilan	enfile	enfiles	enfilés	enfile	enfilemos	enfiléis	enfilen	enfilaba	enfilabas	enfilaba	enfilábamos	enfilabais	enfilaban	enfilara	enfilaras	enfilara	enfiláramos	enfilarais	enfilaran	enfilaré	enfilarás	enfilará	enfilaremos	enfilaréis	enfilarán	enfilaría	enfilarías	enfilaría	enfilaríamos	enfilaríais	enfilarían	enfilé	enfilaste	enfilastes	enfiló	enfilamos	enfilasteis	enfilaron	enfilase	enfilases	enfilase	enfilásemos	enfilaseis	enfilasen	enfilare	enfilares	enfilare	enfiláremos	enfilareis	enfilaren	v: to take or travel along;
flojonazo		m: One who is lazy;
tardo		adj: slow, sluggish; tardy;
cédula		f: {finance} warrant, option; license;
tripsina		f: {enzyme} trypsin;
picador		m: someone who cuts sugar-cane; someone who stabs or wounds;
lexicógrafo		m: lexicographer;
euskera		m: the Basque language; adj: of the Basque language;
vaho		m: breath; vapor ;
terraplén		m: embankment; fill (on a hillside, etc.);
jornalero		m: day laborer;
merecimiento		m: merit, desert (that which is deserved);
restallar	restallando	restallado	restalla	restallá	restallad	restallo	restallas	restallás	restalla	restallamos	restalláis	restallan	restalle	restalles	restallés	restalle	restallemos	restalléis	restallen	restallaba	restallabas	restallaba	restallábamos	restallabais	restallaban	restallara	restallaras	restallara	restalláramos	restallarais	restallaran	restallaré	restallarás	restallará	restallaremos	restallaréis	restallarán	restallaría	restallarías	restallaría	restallaríamos	restallaríais	restallarían	restallé	restallaste	restallastes	restalló	restallamos	restallasteis	restallaron	restallase	restallases	restallase	restallásemos	restallaseis	restallasen	restallare	restallares	restallare	restalláremos	restallareis	restallaren	v: to crack; to crackle;
Agar		prop: Hagar (Biblical character);
síntoma		m: symptom;
lempira		f: lempira;
tallar	tallando	tallado	talla	tallá	tallad	tallo	tallas	tallás	talla	tallamos	talláis	tallan	talle	talles	tallés	talle	tallemos	talléis	tallen	tallaba	tallabas	tallaba	tallábamos	tallabais	tallaban	tallara	tallaras	tallara	talláramos	tallarais	tallaran	tallaré	tallarás	tallará	tallaremos	tallaréis	tallarán	tallaría	tallarías	tallaría	tallaríamos	tallaríais	tallarían	tallé	tallaste	tallastes	talló	tallamos	tallasteis	tallaron	tallase	tallases	tallase	tallásemos	tallaseis	tallasen	tallare	tallares	tallare	talláremos	tallareis	tallaren	v: to measure; to sculpt;
armar	armando	armado	arma	armá	armad	armo	armas	armás	arma	armamos	armáis	arman	arme	armes	armés	arme	armemos	arméis	armen	armaba	armabas	armaba	armábamos	armabais	armaban	armara	armaras	armara	armáramos	armarais	armaran	armaré	armarás	armará	armaremos	armaréis	armarán	armaría	armarías	armaría	armaríamos	armaríais	armarían	armé	armaste	armastes	armó	armamos	armasteis	armaron	armase	armases	armase	armásemos	armaseis	armasen	armare	armares	armare	armáremos	armareis	armaren	v: to arm (supply with weapons); to provoke;
deficiencia		f: deficiency;
menor		adj: smaller; younger;
menos		adv: less; m: minus;
nansú		m: nainsook;
descamisado		m: A shirtless man; {endearing} A Peronist man, usually of the working class; {pejorative} A Peronist man, usually of the working class; adj: {endearing} Peronist, usually of the working class; {pejorative} Peronist, usually of the working class; shirtless;
ibicenco		adj: Ibizan;
púlpito		m: pulpit (raised platform in church);
di-		prefix: di-;
propina		f: tip (gratuity);
papaíto		m: diminutive form of papá; daddy;
propino		m: {organic compound} propyne, methylacetylene;
antifascista		adj: antifascist; f: antifascist;
pentagonal		adj: pentagonal;
jubilar	jubilando	jubilado	jubila	jubilá	jubilad	jubilo	jubilas	jubilás	jubila	jubilamos	jubiláis	jubilan	jubile	jubiles	jubilés	jubile	jubilemos	jubiléis	jubilen	jubilaba	jubilabas	jubilaba	jubilábamos	jubilabais	jubilaban	jubilara	jubilaras	jubilara	jubiláramos	jubilarais	jubilaran	jubilaré	jubilarás	jubilará	jubilaremos	jubilaréis	jubilarán	jubilaría	jubilarías	jubilaría	jubilaríamos	jubilaríais	jubilarían	jubilé	jubilaste	jubilastes	jubiló	jubilamos	jubilasteis	jubilaron	jubilase	jubilases	jubilase	jubilásemos	jubilaseis	jubilasen	jubilare	jubilares	jubilare	jubiláremos	jubilareis	jubilaren	v: {colloquial} to get rid of; to retire;
noticia		f: communication; message;
abigarrado		adj: pertaining to a mishmash of ill-sorted things; variegated, colorful, pertaining to clashing colors;
constreñir	constriñendo	constreñido	constriñe	constreñí	constreñid	constriño	constriñes	constreñís	constriñe	constreñimos	constreñís	constriñen	constriña	constriñas	constriñás	constriña	constriñamos	constriñáis	constriñan	constreñía	constreñías	constreñía	constreñíamos	constreñíais	constreñían	constriñera	constriñeras	constriñera	constriñéramos	constriñerais	constriñeran	constreñiré	constreñirás	constreñirá	constreñiremos	constreñiréis	constreñirán	constreñiría	constreñirías	constreñiría	constreñiríamos	constreñiríais	constreñirían	constreñí	constreñiste	constreñistes	constriñó	constreñimos	constreñisteis	constriñeron	constriñese	constriñeses	constriñese	constriñésemos	constriñeseis	constriñesen	constriñere	constriñeres	constriñere	constriñéremos	constriñereis	constriñeren	v: to constrain; to oppress;
enroque		m: {chess} castling;
concebible		adj: conceivable, cogitable;
genitivo		m: {grammar} genitive case; adj: {grammar} genitive (of or pertaining to the case of possession);
previo		adj: previous;
bacón		m: bacon;
Gral.		abbr: Abbreviation of general;
Abram		prop: Abram (Biblical character);
apartheid		m: apartheid (any policy of racial separation); {history} apartheid (racial separation in South Africa from 1948 to 1990);
sotana		f: cassock;
limen		m: {poetic} threshold, doorstep;
pariente		mf: relative, relation (member of one's family);
isodecágono		m: {geometry} icosagon;
capitalismo		m: capitalism;
puré		m: puree;
gosipol		m: {organic compound} gossypol;
mejorana		f: marjoram, Origanum majorana; mastic thyms, Spanish wood marjoram, Thymus mastichina;
antigüedad		f: antique; antiquity; tenure;
musaraña		f: {by extension} vermin; small animal; shrew;
Méndez		prop: Spanish surname;
catequizar	catequizando	catequizado	catequiza	catequizá	catequizad	catequizo	catequizas	catequizás	catequiza	catequizamos	catequizáis	catequizan	catequice	catequices	catequicés	catequice	catequicemos	catequicéis	catequicen	catequizaba	catequizabas	catequizaba	catequizábamos	catequizabais	catequizaban	catequizara	catequizaras	catequizara	catequizáramos	catequizarais	catequizaran	catequizaré	catequizarás	catequizará	catequizaremos	catequizaréis	catequizarán	catequizaría	catequizarías	catequizaría	catequizaríamos	catequizaríais	catequizarían	catequicé	catequizaste	catequizastes	catequizó	catequizamos	catequizasteis	catequizaron	catequizase	catequizases	catequizase	catequizásemos	catequizaseis	catequizasen	catequizare	catequizares	catequizare	catequizáremos	catequizareis	catequizaren	v: to catechize;
salmantino		m: a native of Salamanca; adj: of Salamanca;
medición		f: measurement;
Uagadugú		prop: Ouagadougou;
clero		m: clergy;
ladrillo		m: brick;
señorial		adj: lordly, stately noble; manorial, seignorial;
glicérido		f: {organic compound} glyceride;
empíricamente		adv: empirically;
alto		m: stop; {traffic} red light; {traffic} stop (signal); adj: high; loud; tall; interj: stop!;
debitar	debitando	debitado	debita	debitá	debitad	debito	debitas	debitás	debita	debitamos	debitáis	debitan	debite	debites	debités	debite	debitemos	debitéis	debiten	debitaba	debitabas	debitaba	debitábamos	debitabais	debitaban	debitara	debitaras	debitara	debitáramos	debitarais	debitaran	debitaré	debitarás	debitará	debitaremos	debitaréis	debitarán	debitaría	debitarías	debitaría	debitaríamos	debitaríais	debitarían	debité	debitaste	debitastes	debitó	debitamos	debitasteis	debitaron	debitase	debitases	debitase	debitásemos	debitaseis	debitasen	debitare	debitares	debitare	debitáremos	debitareis	debitaren	v: to debit;
instituto		m: institute;
bisnieta		f: feminine form of bisnieto;
bisnieto		m: great-grandchild; great-grandson (great-granddaughter for the feminine form);
alta		f: certificate of discharge (from a hospital); entry into a profession or organization; tax declaration;
derrotista		adj: defeatist;
pirrolisina		f: {amino acid} pyrrolysine;
nopaleda		f: Terrain abundant in nopal plants;
realmente		adv: really, actually;
somatotropina		f: {hormone} somatotrophin;
evaluar	evaluando	evaluado	evalúa	evaluá	evaluad	evalúo	evalúas	evaluás	evalúa	evaluamos	evaluáis	evalúan	evalúe	evalúes	evalués	evalúe	evaluemos	evaluéis	evalúen	evaluaba	evaluabas	evaluaba	evaluábamos	evaluabais	evaluaban	evaluara	evaluaras	evaluara	evaluáramos	evaluarais	evaluaran	evaluaré	evaluarás	evaluará	evaluaremos	evaluaréis	evaluarán	evaluaría	evaluarías	evaluaría	evaluaríamos	evaluaríais	evaluarían	evalué	evaluaste	evaluastes	evaluó	evaluamos	evaluasteis	evaluaron	evaluase	evaluases	evaluase	evaluásemos	evaluaseis	evaluasen	evaluare	evaluares	evaluare	evaluáremos	evaluareis	evaluaren	v: to evaluate;
vataje		m: wattage;
sofreír	sofriendo	sofreído sofrito	sofríe	sofreí	sofreíd	sofrío	sofríes	sofreís	sofríe	sofreímos	sofreís	sofríen	sofría	sofrías	sofriás	sofría	sofriamos	sofriáis	sofrían	sofreía	sofreías	sofreía	sofreíamos	sofreíais	sofreían	sofriera	sofrieras	sofriera	sofriéramos	sofrierais	sofrieran	sofreiré	sofreirás	sofreirá	sofreiremos	sofreiréis	sofreirán	sofreiría	sofreirías	sofreiría	sofreiríamos	sofreiríais	sofreirían	sofreí	sofreíste	sofreístes	sofrió	sofreímos	sofreísteis	sofrieron	sofriese	sofrieses	sofriese	sofriésemos	sofrieseis	sofriesen	sofriere	sofrieres	sofriere	sofriéremos	sofriereis	sofrieren	v: to fry lightly;
pera		f: {anatomy} chin; pear;
Australia		prop: Australia;
franco		adj: exempt, free; frank, candid; Frankish; free, unimpeded, unencumbered; generous, liberal, openhanded;
Segundo		prop: male given name;
pero		conj: but;
antropológico		adj: anthropological;
cuarto		m: {Andalucian,slang} money; fourth in a series; quarter; room, enclosed section of a structure; adj: fourth;
bazar		m: bazaar (marketplace);
remodelar	remodelando	remodelado	remodela	remodelá	remodelad	remodelo	remodelas	remodelás	remodela	remodelamos	remodeláis	remodelan	remodele	remodeles	remodelés	remodele	remodelemos	remodeléis	remodelen	remodelaba	remodelabas	remodelaba	remodelábamos	remodelabais	remodelaban	remodelara	remodelaras	remodelara	remodeláramos	remodelarais	remodelaran	remodelaré	remodelarás	remodelará	remodelaremos	remodelaréis	remodelarán	remodelaría	remodelarías	remodelaría	remodelaríamos	remodelaríais	remodelarían	remodelé	remodelaste	remodelastes	remodeló	remodelamos	remodelasteis	remodelaron	remodelase	remodelases	remodelase	remodelásemos	remodelaseis	remodelasen	remodelare	remodelares	remodelare	remodeláremos	remodelareis	remodelaren	v: to remodel;
paisaje		m: countryside; landscape (the view of an area of land);
diseñar	diseñando	diseñado	diseña	diseñá	diseñad	diseño	diseñas	diseñás	diseña	diseñamos	diseñáis	diseñan	diseñe	diseñes	diseñés	diseñe	diseñemos	diseñéis	diseñen	diseñaba	diseñabas	diseñaba	diseñábamos	diseñabais	diseñaban	diseñara	diseñaras	diseñara	diseñáramos	diseñarais	diseñaran	diseñaré	diseñarás	diseñará	diseñaremos	diseñaréis	diseñarán	diseñaría	diseñarías	diseñaría	diseñaríamos	diseñaríais	diseñarían	diseñé	diseñaste	diseñastes	diseñó	diseñamos	diseñasteis	diseñaron	diseñase	diseñases	diseñase	diseñásemos	diseñaseis	diseñasen	diseñare	diseñares	diseñare	diseñáremos	diseñareis	diseñaren	vt:  to design;
cuarta		f: {Mexico} whip, notably riding whip;
símil		m: simile; adj: similar;
disecar	disecando	disecado	diseca	disecá	disecad	diseco	disecas	disecás	diseca	disecamos	disecáis	disecan	diseque	diseques	disequés	diseque	disequemos	disequéis	disequen	disecaba	disecabas	disecaba	disecábamos	disecabais	disecaban	disecara	disecaras	disecara	disecáramos	disecarais	disecaran	disecaré	disecarás	disecará	disecaremos	disecaréis	disecarán	disecaría	disecarías	disecaría	disecaríamos	disecaríais	disecarían	disequé	disecaste	disecastes	disecó	disecamos	disecasteis	disecaron	disecase	disecases	disecase	disecásemos	disecaseis	disecasen	disecare	disecares	disecare	disecáremos	disecareis	disecaren	v: to dissect; to dry, preserve (a plant); to mount; to stuff (a dead animal for conservation);
novio		m: boyfriend; fiancé; romantic partner; {wedding} groom;
mnemotécnicas		fp: mnemonics;
recobrar	recobrando	recobrado	recobra	recobrá	recobrad	recobro	recobras	recobrás	recobra	recobramos	recobráis	recobran	recobre	recobres	recobrés	recobre	recobremos	recobréis	recobren	recobraba	recobrabas	recobraba	recobrábamos	recobrabais	recobraban	recobrara	recobraras	recobrara	recobráramos	recobrarais	recobraran	recobraré	recobrarás	recobrará	recobraremos	recobraréis	recobrarán	recobraría	recobrarías	recobraría	recobraríamos	recobraríais	recobrarían	recobré	recobraste	recobrastes	recobró	recobramos	recobrasteis	recobraron	recobrase	recobrases	recobrase	recobrásemos	recobraseis	recobrasen	recobrare	recobrares	recobrare	recobráremos	recobrareis	recobraren	v: to recover, regain;
capitación		f: capitation; poll tax;
galleta		f: cookie;
Liubliana		prop: Ljubljana (Capital city of Slovenia);
zaida		f: demoiselle crane, Anthropoides virgo;
adiestramiento		m: dressage; practice, training;
jactancia		f: boastfulness ; bragging;
escalofrío		m: goose bumps, or chills especially those caused by fear;
jabalina		f: javelin;
introducción		f: introduction;
ligasa		f: {enzyme} ligase;
natrón		m: natron;
aspro		m: A particular Turkish currency; the asper;
facilitar	facilitando	facilitado	facilita	facilitá	facilitad	facilito	facilitas	facilitás	facilita	facilitamos	facilitáis	facilitan	facilite	facilites	facilités	facilite	facilitemos	facilitéis	faciliten	facilitaba	facilitabas	facilitaba	facilitábamos	facilitabais	facilitaban	facilitara	facilitaras	facilitara	facilitáramos	facilitarais	facilitaran	facilitaré	facilitarás	facilitará	facilitaremos	facilitaréis	facilitarán	facilitaría	facilitarías	facilitaría	facilitaríamos	facilitaríais	facilitarían	facilité	facilitaste	facilitastes	facilitó	facilitamos	facilitasteis	facilitaron	facilitase	facilitases	facilitase	facilitásemos	facilitaseis	facilitasen	facilitare	facilitares	facilitare	facilitáremos	facilitareis	facilitaren	v: to make easier; facilitate;
pródigo		adj: lavish, prodigal;
hijastro		m: stepchild; stepson (stepdaughter for the feminine form);
hidrosoluble		adj: water-soluble;
empapado		adj: soaked; sodden, drenched (very wet);
glorificar	glorificando	glorificado	glorifica	glorificá	glorificad	glorifico	glorificas	glorificás	glorifica	glorificamos	glorificáis	glorifican	glorifique	glorifiques	glorifiqués	glorifique	glorifiquemos	glorifiquéis	glorifiquen	glorificaba	glorificabas	glorificaba	glorificábamos	glorificabais	glorificaban	glorificara	glorificaras	glorificara	glorificáramos	glorificarais	glorificaran	glorificaré	glorificarás	glorificará	glorificaremos	glorificaréis	glorificarán	glorificaría	glorificarías	glorificaría	glorificaríamos	glorificaríais	glorificarían	glorifiqué	glorificaste	glorificastes	glorificó	glorificamos	glorificasteis	glorificaron	glorificase	glorificases	glorificase	glorificásemos	glorificaseis	glorificasen	glorificare	glorificares	glorificare	glorificáremos	glorificareis	glorificaren	v: to adore; to glorify, exalt, extol;
empapelado		m: wallpaper;
escoger	escogiendo	escogido	escoge	escogé	escoged	escojo	escoges	escogés	escoge	escogemos	escogéis	escogen	escoja	escojas	escojás	escoja	escojamos	escojáis	escojan	escogía	escogías	escogía	escogíamos	escogíais	escogían	escogiera	escogieras	escogiera	escogiéramos	escogierais	escogieran	escogeré	escogerás	escogerá	escogeremos	escogeréis	escogerán	escogería	escogerías	escogería	escogeríamos	escogeríais	escogerían	escogí	escogiste	escogistes	escogió	escogimos	escogisteis	escogieron	escogiese	escogieses	escogiese	escogiésemos	escogieseis	escogiesen	escogiere	escogieres	escogiere	escogiéremos	escogiereis	escogieren	vt:  to choose, select, pick;
topográfico		adj: topographic;
generalidad		f: a generalization, an unspecific, or vague statement; generalness; non-specificness; the general mass of people; the majority;
lactasa		f: {enzyme} lactase;
usurpador		m: usurper;
locomotora		f: engine, locomotive;
prominentemente		adv: prominently;
inyección		f: injection;
profetisa		f: prophetess;
porfiar	porfiando	porfiado	porfía	porfiá	porfiad	porfío	porfías	porfiás	porfía	porfiamos	porfiáis	porfían	porfíe	porfíes	porfiés	porfíe	porfiemos	porfiéis	porfíen	porfiaba	porfiabas	porfiaba	porfiábamos	porfiabais	porfiaban	porfiara	porfiaras	porfiara	porfiáramos	porfiarais	porfiaran	porfiaré	porfiarás	porfiará	porfiaremos	porfiaréis	porfiarán	porfiaría	porfiarías	porfiaría	porfiaríamos	porfiaríais	porfiarían	porfié	porfiaste	porfiastes	porfió	porfiamos	porfiasteis	porfiaron	porfiase	porfiases	porfiase	porfiásemos	porfiaseis	porfiasen	porfiare	porfiares	porfiare	porfiáremos	porfiareis	porfiaren	v: to insist, persist;
teluro		m: tellurium;
improvisación		f: improvisation;
litográfico		adj: lithographic;
abusivamente		adv: abusively;
atacado		adj: affronted;
irrelevante		adj: irrelevant, unimportant;
q		abbr: Used in SMS for que and qué; letter: The 18th letter of the Spanish alphabet;
escopeta		f: rifle; shotgun;
improbablemente		adv: improbably;
cubertería		f: cutlery;
dolorosamente		adv: painfully;
gradual		m: {Roman Catholic Church} gradual; adj: gradual;
discreción		f: discretion;
graduar	graduando	graduado	gradúa	graduá	graduad	gradúo	gradúas	graduás	gradúa	graduamos	graduáis	gradúan	gradúe	gradúes	gradués	gradúe	graduemos	graduéis	gradúen	graduaba	graduabas	graduaba	graduábamos	graduabais	graduaban	graduara	graduaras	graduara	graduáramos	graduarais	graduaran	graduaré	graduarás	graduará	graduaremos	graduaréis	graduarán	graduaría	graduarías	graduaría	graduaríamos	graduaríais	graduarían	gradué	graduaste	graduastes	graduó	graduamos	graduasteis	graduaron	graduase	graduases	graduase	graduásemos	graduaseis	graduasen	graduare	graduares	graduare	graduáremos	graduareis	graduaren	v: to calibrate, adjust (an instrument); to graduate;
perdónenme		phrase: Pardon me;
menoscabar	menoscabando	menoscabado	menoscaba	menoscabá	menoscabad	menoscabo	menoscabas	menoscabás	menoscaba	menoscabamos	menoscabáis	menoscaban	menoscabe	menoscabes	menoscabés	menoscabe	menoscabemos	menoscabéis	menoscaben	menoscababa	menoscababas	menoscababa	menoscabábamos	menoscababais	menoscababan	menoscabara	menoscabaras	menoscabara	menoscabáramos	menoscabarais	menoscabaran	menoscabaré	menoscabarás	menoscabará	menoscabaremos	menoscabaréis	menoscabarán	menoscabaría	menoscabarías	menoscabaría	menoscabaríamos	menoscabaríais	menoscabarían	menoscabé	menoscabaste	menoscabastes	menoscabó	menoscabamos	menoscabasteis	menoscabaron	menoscabase	menoscabases	menoscabase	menoscabásemos	menoscabaseis	menoscabasen	menoscabare	menoscabares	menoscabare	menoscabáremos	menoscabareis	menoscabaren	v: to lessen;
abrumador		adj: exhausting, tiresome; overwhelming;
enclave		m: {politics} enclave;
campestre		adj: country (attributive), cross-country, rural; rustic;
fuerte		m: fort, stronghold; adj: loud; strong;
súper		m: supermarket; adj: {familiar} superb, great;
desolado		adj: desolate, brokenhearted, bleak (sad, hopeless); desolate (deserted, unfit for habitation);
destituir	destituyendo	destituido	destituye	destituí	destituid	destituyo	destituyes	destituís	destituye	destituimos	destituís	destituyen	destituya	destituyas	destituyás	destituya	destituyamos	destituyáis	destituyan	destituía	destituías	destituía	destituíamos	destituíais	destituían	destituyera	destituyeras	destituyera	destituyéramos	destituyerais	destituyeran	destituiré	destituirás	destituirá	destituiremos	destituiréis	destituirán	destituiría	destituirías	destituiría	destituiríamos	destituiríais	destituirían	destituí	destituiste	destituistes	destituyó	destituimos	destituisteis	destituyeron	destituyese	destituyeses	destituyese	destituyésemos	destituyeseis	destituyesen	destituyere	destituyeres	destituyere	destituyéremos	destituyereis	destituyeren	v: to cashier (dismiss from service); to dismiss, sack, lay off;
cazar	cazando	cazado	caza	cazá	cazad	cazo	cazas	cazás	caza	cazamos	cazáis	cazan	cace	caces	cacés	cace	cacemos	cacéis	cacen	cazaba	cazabas	cazaba	cazábamos	cazabais	cazaban	cazara	cazaras	cazara	cazáramos	cazarais	cazaran	cazaré	cazarás	cazará	cazaremos	cazaréis	cazarán	cazaría	cazarías	cazaría	cazaríamos	cazaríais	cazarían	cacé	cazaste	cazastes	cazó	cazamos	cazasteis	cazaron	cazase	cazases	cazase	cazásemos	cazaseis	cazasen	cazare	cazares	cazare	cazáremos	cazareis	cazaren	v: {football} To catch (a ball, said especially of the goalie); To hunt;
ordinariamente		adv: ordinarily;
Bs.As.		abbr: Buenos Aires;
talador		m: lumberjack;
metate		m: metate;
olio		m: see óleo;
corregible		adj: correctable; corrigible;
bañista		mf: bather;
expurgar	expurgando	expurgado	expurga	expurgá	expurgad	expurgo	expurgas	expurgás	expurga	expurgamos	expurgáis	expurgan	expurgue	expurgues	expurgués	expurgue	expurguemos	expurguéis	expurguen	expurgaba	expurgabas	expurgaba	expurgábamos	expurgabais	expurgaban	expurgara	expurgaras	expurgara	expurgáramos	expurgarais	expurgaran	expurgaré	expurgarás	expurgará	expurgaremos	expurgaréis	expurgarán	expurgaría	expurgarías	expurgaría	expurgaríamos	expurgaríais	expurgarían	expurgué	expurgaste	expurgastes	expurgó	expurgamos	expurgasteis	expurgaron	expurgase	expurgases	expurgase	expurgásemos	expurgaseis	expurgasen	expurgare	expurgares	expurgare	expurgáremos	expurgareis	expurgaren	v: to clean, to purify; to expurgate;
amariconado		adj: effeminate; {pejorative} homosexual, gay;
chorreante		adj: sopping, dripping;
giro		m: turn;
xileno		m: {organic compound} xylene;
arcilla		f: clay;
cabra		f: {colloquial} girl; female goat; goat (unknown gender);
jaleo		m: applause; cheering; confusion; hassle; ruckus; uproar;
dacriocistitis		f: dacryocystitis;
taxonómico		adj: taxonomic;
gruñimiento		m: grunting;
cabro		m: {Chile,Paraguay,colloquial} boy; {Chile,Paraguay,colloquial} kid; male goat;
tipográfico		adj: typographic, typographical;
anamorfosis		f: anamorphosis;
culito		m: diminutive form of culo;
departamento		m: apartment, flat; department;
